equity_signal,Final Equity,Total Return,Max Drawdown,combination_name,total_trades,Signal,Ticker
rsma_50100150__rbo_20_equity_equal,10204.302499999996,2.043024999999954,-2.565694014947552,rsma_50100150__rbo_20,51.0,rsma_50100150__rbo_20,ISP.MI
rtt_5020__rbo_20_equity_equal,10196.085299999986,1.9608529999998623,-2.303844536145167,rtt_5020__rbo_20,8.0,rtt_5020__rbo_20,ISP.MI
rbo_20__rbo_20_equity_equal,10196.085299999986,1.9608529999998623,-2.303844536145167,rbo_20__rbo_20,8.0,rbo_20__rbo_20,ISP.MI
rbo_20_equity_equal,10150.573299999996,1.5057329999999425,-2.828681872524033,rbo_20,,rbo_20,ISP.MI
rema_50100150__rbo_50_equity_constant,8181.789300000005,-18.18210699999995,-23.89336916403626,rema_50100150__rbo_50,7.0,rema_50100150__rbo_50,ISP.MI
rsma_50100150__rbo_50_equity_constant,8181.789300000005,-18.18210699999995,-23.89336916403626,rsma_50100150__rbo_50,7.0,rsma_50100150__rbo_50,ISP.MI
rsma_50100150__rtt_5020_equity_constant,8181.789300000005,-18.18210699999995,-23.89336916403626,rsma_50100150__rtt_5020,7.0,rsma_50100150__rtt_5020,ISP.MI
rema_50100150__rtt_5020_equity_constant,8181.789300000005,-18.18210699999995,-23.89336916403626,rema_50100150__rtt_5020,7.0,rema_50100150__rtt_5020,ISP.MI
rbo_20__rtt_5020_equity_constant,7912.092999999996,-20.879070000000038,-24.79957597478593,rbo_20__rtt_5020,2.0,rbo_20__rtt_5020,ISP.MI
rtt_5020__rbo_50_equity_constant,7912.092999999996,-20.879070000000038,-24.79957597478593,rtt_5020__rbo_50,2.0,rtt_5020__rbo_50,ISP.MI
rbo_20__rbo_50_equity_constant,7912.092999999996,-20.879070000000038,-24.79957597478593,rbo_20__rbo_50,2.0,rbo_20__rbo_50,ISP.MI
rtt_5020__rtt_5020_equity_constant,7912.092999999996,-20.879070000000038,-24.79957597478593,rtt_5020__rtt_5020,2.0,rtt_5020__rtt_5020,ISP.MI
rbo_100__rbo_50_equity_constant,7784.495599999988,-22.155044000000117,-25.221426000000086,rbo_100__rbo_50,7.0,rbo_100__rbo_50,ISP.MI
rbo_100__rtt_5020_equity_constant,7784.495599999988,-22.155044000000117,-25.221426000000086,rbo_100__rtt_5020,7.0,rbo_100__rtt_5020,ISP.MI
rbo_20__rbo_20_equity_constant,7775.210799999994,-22.247892000000057,-27.41741971993156,rbo_20__rbo_20,8.0,rbo_20__rbo_20,ISP.MI
rtt_5020__rbo_20_equity_constant,7775.210799999994,-22.247892000000057,-27.41741971993156,rtt_5020__rbo_20,8.0,rtt_5020__rbo_20,ISP.MI
rbo_50__rtt_5020_equity_constant,7766.416799999999,-22.33583200000001,-25.221426000000086,rbo_50__rtt_5020,2.0,rbo_50__rtt_5020,ISP.MI
rbo_50__rbo_50_equity_constant,7766.416799999999,-22.33583200000001,-25.221426000000086,rbo_50__rbo_50,2.0,rbo_50__rbo_50,ISP.MI
rema_50100150__rbo_20_equity_constant,7685.797800000011,-23.142021999999884,-28.638251211767447,rema_50100150__rbo_20,51.0,rema_50100150__rbo_20,ISP.MI
rsma_50100150__rbo_20_equity_constant,7685.797800000011,-23.142021999999884,-28.638251211767447,rsma_50100150__rbo_20,51.0,rsma_50100150__rbo_20,ISP.MI
rbo_100__rbo_20_equity_constant,7269.261700000004,-27.30738299999996,-31.126893,rbo_100__rbo_20,55.0,rbo_100__rbo_20,ISP.MI
rbo_50__rbo_20_equity_constant,7252.3277,-27.476723000000003,-30.940751000000017,rbo_50__rbo_20,50.0,rbo_50__rbo_20,ISP.MI
rema_50100150__rsma_50100150_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rema_50100150__rsma_50100150,1.0,rema_50100150__rsma_50100150,ISP.MI
rsma_50100150__rbo_100_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rsma_50100150__rbo_100,1.0,rsma_50100150__rbo_100,ISP.MI
rsma_50100150__rema_50100150_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rsma_50100150__rema_50100150,1.0,rsma_50100150__rema_50100150,ISP.MI
rema_50100150__rema_50100150_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rema_50100150__rema_50100150,1.0,rema_50100150__rema_50100150,ISP.MI
rema_50100150__rbo_100_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rema_50100150__rbo_100,1.0,rema_50100150__rbo_100,ISP.MI
rsma_50100150__rsma_50100150_equity_constant,6902.056799999998,-30.979432000000028,-38.77856689888736,rsma_50100150__rsma_50100150,1.0,rsma_50100150__rsma_50100150,ISP.MI
rbo_20__rbo_100_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rbo_20__rbo_100,1.0,rbo_20__rbo_100,ISP.MI
rbo_20__rema_50100150_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rbo_20__rema_50100150,1.0,rbo_20__rema_50100150,ISP.MI
rbo_20__rsma_50100150_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rbo_20__rsma_50100150,1.0,rbo_20__rsma_50100150,ISP.MI
rtt_5020__rsma_50100150_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rtt_5020__rsma_50100150,1.0,rtt_5020__rsma_50100150,ISP.MI
rtt_5020__rbo_100_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rtt_5020__rbo_100,1.0,rtt_5020__rbo_100,ISP.MI
rtt_5020__rema_50100150_equity_constant,6801.675500000009,-31.983244999999904,-38.40988045474975,rtt_5020__rema_50100150,1.0,rtt_5020__rema_50100150,ISP.MI
rbo_100__rema_50100150_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_100__rema_50100150,1.0,rbo_100__rema_50100150,ISP.MI
rbo_100__rsma_50100150_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_100__rsma_50100150,1.0,rbo_100__rsma_50100150,ISP.MI
rbo_100__rbo_100_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_100__rbo_100,1.0,rbo_100__rbo_100,ISP.MI
rbo_50__rsma_50100150_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_50__rsma_50100150,1.0,rbo_50__rsma_50100150,ISP.MI
rbo_50__rbo_100_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_50__rbo_100,1.0,rbo_50__rbo_100,ISP.MI
rbo_50__rema_50100150_equity_constant,6748.104999999994,-32.51895000000006,-38.04792600000007,rbo_50__rema_50100150,1.0,rbo_50__rema_50100150,ISP.MI
rtt_5020_equity_constant,6423.232500000008,-35.76767499999992,-39.159395999999965,rtt_5020,,rtt_5020,ISP.MI
rbo_20_equity_constant,,,0.0,rbo_20,,rbo_20,ISP.MI
rbo_20_equity_concave,,,0.0,rbo_20,,rbo_20,ISP.MI
rbo_20_equity_convex,,,0.0,rbo_20,,rbo_20,ISP.MI
rbo_50_equity_constant,,,0.0,rbo_50,,rbo_50,ISP.MI
rbo_50_equity_concave,,,0.0,rbo_50,,rbo_50,ISP.MI
rbo_50_equity_convex,,,0.0,rbo_50,,rbo_50,ISP.MI
rbo_100_equity_constant,,,0.0,rbo_100,,rbo_100,ISP.MI
rbo_100_equity_concave,,,0.0,rbo_100,,rbo_100,ISP.MI
rbo_100_equity_convex,,,0.0,rbo_100,,rbo_100,ISP.MI
rsma_50100150_equity_constant,,,0.0,rsma_50100150,,rsma_50100150,ISP.MI
rsma_50100150_equity_concave,,,0.0,rsma_50100150,,rsma_50100150,ISP.MI
rsma_50100150_equity_convex,,,0.0,rsma_50100150,,rsma_50100150,ISP.MI
rema_50100150_equity_constant,,,0.0,rema_50100150,,rema_50100150,ISP.MI
rema_50100150_equity_concave,,,0.0,rema_50100150,,rema_50100150,ISP.MI
rema_50100150_equity_convex,,,0.0,rema_50100150,,rema_50100150,ISP.MI
rrg_equity_constant,,,0.0,rrg,,rrg,ISP.MI
rrg_equity_concave,,,0.0,rrg,,rrg,ISP.MI
rrg_equity_convex,,,0.0,rrg,,rrg,ISP.MI
rsma_50100150__rsma_50100150_equity_concave,195505.9195,1855.059195,-96.08361419263356,rsma_50100150__rsma_50100150,7.0,rsma_50100150__rsma_50100150,LDO.MI
rsma_50100150__rema_50100150_equity_concave,175532.95509999976,1655.3295509999978,-96.68429614124284,rsma_50100150__rema_50100150,15.0,rsma_50100150__rema_50100150,LDO.MI
rsma_50100150__rsma_50100150_equity_convex,169904.0492000001,1599.040492000001,-95.48326914661328,rsma_50100150__rsma_50100150,7.0,rsma_50100150__rsma_50100150,LDO.MI
rsma_50100150__rema_50100150_equity_convex,166817.3030999998,1568.1730309999978,-96.43429386942552,rsma_50100150__rema_50100150,15.0,rsma_50100150__rema_50100150,LDO.MI
rema_50100150__rema_50100150_equity_concave,145324.82489999995,1353.2482489999995,-96.64132282688072,rema_50100150__rema_50100150,4.0,rema_50100150__rema_50100150,LDO.MI
rema_50100150__rema_50100150_equity_convex,138586.7575000001,1285.867575000001,-96.45843330264483,rema_50100150__rema_50100150,4.0,rema_50100150__rema_50100150,LDO.MI
rsma_50100150__rbo_100_equity_concave,124467.12859999992,1144.671285999999,-96.44481523661132,rsma_50100150__rbo_100,18.0,rsma_50100150__rbo_100,LDO.MI
rbo_20__rsma_50100150_equity_convex,120304.59010000004,1103.0459010000004,-96.5587298241913,rbo_20__rsma_50100150,33.0,rbo_20__rsma_50100150,LDO.MI
rbo_20__rsma_50100150_equity_concave,115123.17700000004,1051.2317700000003,-96.99150150985984,rbo_20__rsma_50100150,33.0,rbo_20__rsma_50100150,LDO.MI
rbo_50__rsma_50100150_equity_convex,113380.31500000008,1033.8031500000006,-95.5684782149421,rbo_50__rsma_50100150,58.0,rbo_50__rsma_50100150,LDO.MI
rsma_50100150__rbo_100_equity_convex,112803.74719999988,1028.0374719999988,-95.81346584376656,rsma_50100150__rbo_100,18.0,rsma_50100150__rbo_100,LDO.MI
rbo_50__rsma_50100150_equity_concave,106560.43809999988,965.6043809999989,-95.98733596760886,rbo_50__rsma_50100150,58.0,rbo_50__rsma_50100150,LDO.MI
rema_50100150__rtt_5020_equity_convex,104324.64130000018,943.2464130000018,-95.80747702621495,rema_50100150__rtt_5020,17.0,rema_50100150__rtt_5020,LDO.MI
rema_50100150__rtt_5020_equity_concave,104042.8856,940.428856,-96.96113421485455,rema_50100150__rtt_5020,17.0,rema_50100150__rtt_5020,LDO.MI
rtt_5020__rsma_50100150_equity_concave,102197.42429999988,921.9742429999986,-96.99150150985984,rtt_5020__rsma_50100150,28.0,rtt_5020__rsma_50100150,LDO.MI
rtt_5020__rsma_50100150_equity_convex,101166.14139999996,911.6614139999996,-96.5587298241913,rtt_5020__rsma_50100150,28.0,rtt_5020__rsma_50100150,LDO.MI
rema_50100150__rbo_50_equity_convex,100986.92790000002,909.8692790000003,-96.511290133507,rema_50100150__rbo_50,23.0,rema_50100150__rbo_50,LDO.MI
rema_50100150__rbo_50_equity_concave,98338.4610000002,883.384610000002,-97.6380817559313,rema_50100150__rbo_50,23.0,rema_50100150__rbo_50,LDO.MI
rbo_50__rema_50100150_equity_concave,95325.32299999996,853.2532299999998,-94.7494011164708,rbo_50__rema_50100150,19.0,rbo_50__rema_50100150,LDO.MI
rema_50100150__rbo_100_equity_concave,93906.84719999986,839.0684719999986,-96.54046306403175,rema_50100150__rbo_100,41.0,rema_50100150__rbo_100,LDO.MI
rema_50100150__rsma_50100150_equity_convex,92406.11279999996,824.0611279999996,-95.52681739176782,rema_50100150__rsma_50100150,63.0,rema_50100150__rsma_50100150,LDO.MI
rsma_50100150__rtt_5020_equity_convex,88518.30620000005,785.1830620000005,-95.84787753670612,rsma_50100150__rtt_5020,14.0,rsma_50100150__rtt_5020,LDO.MI
rema_50100150__rbo_100_equity_convex,87756.40649999991,777.5640649999991,-95.91898047554466,rema_50100150__rbo_100,41.0,rema_50100150__rbo_100,LDO.MI
rema_50100150__rsma_50100150_equity_concave,84419.23910000004,744.1923910000004,-95.9756937565578,rema_50100150__rsma_50100150,63.0,rema_50100150__rsma_50100150,LDO.MI
rbo_20__rema_50100150_equity_concave,83149.36919999991,731.4936919999992,-95.63318130937849,rbo_20__rema_50100150,13.0,rbo_20__rema_50100150,LDO.MI
rtt_5020__rema_50100150_equity_concave,82198.68009999991,721.9868009999992,-95.63318130937849,rtt_5020__rema_50100150,12.0,rtt_5020__rema_50100150,LDO.MI
rsma_50100150__rbo_50_equity_convex,82117.52029999984,721.1752029999983,-95.84793950989555,rsma_50100150__rbo_50,16.0,rsma_50100150__rbo_50,LDO.MI
rsma_50100150__rtt_5020_equity_concave,73677.19879999993,636.7719879999992,-96.15995173973924,rsma_50100150__rtt_5020,14.0,rsma_50100150__rtt_5020,LDO.MI
rbo_50__rema_50100150_equity_convex,73182.11500000014,631.8211500000014,-91.5435271023318,rbo_50__rema_50100150,19.0,rbo_50__rema_50100150,LDO.MI
rbo_20__rbo_100_equity_concave,71817.45099999994,618.1745099999995,-95.76372438501902,rbo_20__rbo_100,23.0,rbo_20__rbo_100,LDO.MI
rsma_50100150__rbo_50_equity_concave,68431.67330000004,584.3167330000003,-96.16027682690876,rsma_50100150__rbo_50,16.0,rsma_50100150__rbo_50,LDO.MI
rtt_5020__rbo_100_equity_concave,67241.36559999999,572.413656,-95.98552809549425,rtt_5020__rbo_100,16.0,rtt_5020__rbo_100,LDO.MI
rema_50100150__rbo_20_equity_concave,65819.01739999978,558.1901739999978,-95.83791699675774,rema_50100150__rbo_20,91.0,rema_50100150__rbo_20,LDO.MI
rbo_100__rsma_50100150_equity_convex,65024.65209999996,550.2465209999996,-98.4327792046489,rbo_100__rsma_50100150,41.0,rbo_100__rsma_50100150,LDO.MI
rbo_100__rsma_50100150_equity_concave,55633.72769999992,456.3372769999992,-98.522222038651,rbo_100__rsma_50100150,41.0,rbo_100__rsma_50100150,LDO.MI
rbo_20__rema_50100150_equity_convex,55106.8994,451.068994,-93.19349604560792,rbo_20__rema_50100150,13.0,rbo_20__rema_50100150,LDO.MI
rtt_5020__rema_50100150_equity_convex,54482.22400000001,444.8222400000001,-93.19349604560792,rtt_5020__rema_50100150,12.0,rtt_5020__rema_50100150,LDO.MI
rbo_100__rema_50100150_equity_concave,53859.85879999995,438.5985879999996,-98.118448590716,rbo_100__rema_50100150,19.0,rbo_100__rema_50100150,LDO.MI
rbo_50__rbo_100_equity_concave,48769.1,387.691,-98.20823568101046,rbo_50__rbo_100,28.0,rbo_50__rbo_100,LDO.MI
rbo_20__rbo_100_equity_convex,48336.6743,383.366743,-93.55400022815348,rbo_20__rbo_100,23.0,rbo_20__rbo_100,LDO.MI
rtt_5020__rbo_100_equity_convex,44762.46469999991,347.6246469999991,-93.81425454028862,rtt_5020__rbo_100,16.0,rtt_5020__rbo_100,LDO.MI
rbo_100__rema_50100150_equity_convex,41608.40869999999,316.08408699999995,-97.49164548019876,rbo_100__rema_50100150,19.0,rbo_100__rema_50100150,LDO.MI
rema_50100150__rbo_20_equity_convex,39395.866599999805,293.958665999998,-91.9046987873822,rema_50100150__rbo_20,91.0,rema_50100150__rbo_20,LDO.MI
rsma_50100150__rbo_20_equity_concave,33927.138899999874,239.27138899999875,-90.07065774160023,rsma_50100150__rbo_20,64.0,rsma_50100150__rbo_20,LDO.MI
rbo_50__rbo_100_equity_convex,31623.10749999994,216.23107499999935,-89.67685520671228,rbo_50__rbo_100,28.0,rbo_50__rbo_100,LDO.MI
rbo_20__rtt_5020_equity_concave,27919.84979999999,179.19849799999986,-88.42100808643096,rbo_20__rtt_5020,6.0,rbo_20__rtt_5020,LDO.MI
rbo_50__rtt_5020_equity_convex,26461.672800000008,164.61672800000008,-85.83306684276637,rbo_50__rtt_5020,5.0,rbo_50__rtt_5020,LDO.MI
rbo_50__rbo_50_equity_convex,26461.672800000008,164.61672800000008,-85.83306684276637,rbo_50__rbo_50,5.0,rbo_50__rbo_50,LDO.MI
rbo_20__rtt_5020_equity_convex,25808.7904,158.087904,-85.6258331962882,rbo_20__rtt_5020,6.0,rbo_20__rtt_5020,LDO.MI
rsma_50100150__rbo_20_equity_convex,24591.241399999926,145.91241399999925,-84.04832987204598,rsma_50100150__rbo_20,64.0,rsma_50100150__rbo_20,LDO.MI
rbo_50__rbo_20_equity_concave,23974.688899999903,139.74688899999902,-89.76322203627959,rbo_50__rbo_20,98.0,rbo_50__rbo_20,LDO.MI
rbo_20__rbo_50_equity_convex,22010.763099999986,120.10763099999986,-85.62047221388981,rbo_20__rbo_50,12.0,rbo_20__rbo_50,LDO.MI
rbo_50__rbo_50_equity_concave,21321.842999999997,113.21842999999993,-86.71634177969449,rbo_50__rbo_50,5.0,rbo_50__rbo_50,LDO.MI
rbo_50__rtt_5020_equity_concave,21321.842999999997,113.21842999999993,-86.71634177969449,rbo_50__rtt_5020,5.0,rbo_50__rtt_5020,LDO.MI
rtt_5020__rbo_50_equity_convex,20179.644299999996,101.79644299999993,-85.62591056024895,rtt_5020__rbo_50,5.0,rtt_5020__rbo_50,LDO.MI
rtt_5020__rtt_5020_equity_convex,20179.644299999996,101.79644299999993,-85.62591056024895,rtt_5020__rtt_5020,5.0,rtt_5020__rtt_5020,LDO.MI
rtt_5020_equity_concave,19167.27199999998,91.6727199999998,-81.98141330707735,rtt_5020,,rtt_5020,LDO.MI
rbo_20__rbo_50_equity_concave,17932.67380000002,79.32673800000019,-87.96805845953871,rbo_20__rbo_50,12.0,rbo_20__rbo_50,LDO.MI
rtt_5020__rtt_5020_equity_concave,17896.444000000003,78.96444000000002,-86.90600640020403,rtt_5020__rtt_5020,5.0,rtt_5020__rtt_5020,LDO.MI
rtt_5020__rbo_50_equity_concave,17896.444000000003,78.96444000000002,-86.90600640020403,rtt_5020__rbo_50,5.0,rtt_5020__rbo_50,LDO.MI
rbo_50__rbo_20_equity_convex,16806.00409999996,68.06004099999959,-82.87479980095235,rbo_50__rbo_20,98.0,rbo_50__rbo_20,LDO.MI
rtt_5020_equity_convex,16447.08069999999,64.47080699999992,-75.32437474932102,rtt_5020,,rtt_5020,LDO.MI
rbo_100__rbo_100_equity_concave,15531.275800000012,55.31275800000013,-93.36246097776112,rbo_100__rbo_100,4.0,rbo_100__rbo_100,LDO.MI
rbo_100__rbo_100_equity_convex,15510.950899999983,55.109508999999846,-93.35443095234218,rbo_100__rbo_100,4.0,rbo_100__rbo_100,LDO.MI
rsma_50100150_equity_equal,10852.95250000002,8.529525000000193,-8.625290570828406,rsma_50100150,,rsma_50100150,LDO.MI
rrg_equity_equal,10784.49720000001,7.844972000000117,-8.296051780964556,rrg,,rrg,LDO.MI
rsma_50100150__rsma_50100150_equity_equal,10754.51790000002,7.5451790000001795,-7.601479075741434,rsma_50100150__rsma_50100150,7.0,rsma_50100150__rsma_50100150,LDO.MI
rbo_50__rsma_50100150_equity_equal,10649.74920000001,6.4974920000000935,-8.353912920417567,rbo_50__rsma_50100150,58.0,rbo_50__rsma_50100150,LDO.MI
rbo_20__rsma_50100150_equity_equal,10624.091400000025,6.24091400000022,-7.981421265099565,rbo_20__rsma_50100150,33.0,rbo_20__rsma_50100150,LDO.MI
rema_50100150__rsma_50100150_equity_equal,10557.106000000014,5.571060000000139,-7.529204530314073,rema_50100150__rsma_50100150,63.0,rema_50100150__rsma_50100150,LDO.MI
rtt_5020__rsma_50100150_equity_equal,10547.36590000002,5.473659000000208,-7.981421265099565,rtt_5020__rsma_50100150,28.0,rtt_5020__rsma_50100150,LDO.MI
rbo_100__rsma_50100150_equity_equal,10540.123500000016,5.40123500000016,-8.144384227156635,rbo_100__rsma_50100150,41.0,rbo_100__rsma_50100150,LDO.MI
rbo_50__rbo_50_equity_equal,10487.952899999997,4.879528999999949,-7.842155213679873,rbo_50__rbo_50,5.0,rbo_50__rbo_50,LDO.MI
rbo_50__rtt_5020_equity_equal,10487.952899999997,4.879528999999949,-7.842155213679873,rbo_50__rtt_5020,5.0,rbo_50__rtt_5020,LDO.MI
rbo_100__rbo_50_equity_equal,10467.148500000008,4.671485000000075,-7.746786285162464,rbo_100__rbo_50,11.0,rbo_100__rbo_50,LDO.MI
rbo_100__rtt_5020_equity_equal,10467.148500000008,4.671485000000075,-7.746786285162464,rbo_100__rtt_5020,11.0,rbo_100__rtt_5020,LDO.MI
rbo_50__rema_50100150_equity_equal,10462.594400000002,4.625944000000026,-7.741725765933275,rbo_50__rema_50100150,19.0,rbo_50__rema_50100150,LDO.MI
rema_50100150__rbo_50_equity_equal,10455.06580000001,4.550658000000096,-7.432282828127048,rema_50100150__rbo_50,23.0,rema_50100150__rbo_50,LDO.MI
rema_50100150__rtt_5020_equity_equal,10425.680600000012,4.256806000000135,-7.436308283075461,rema_50100150__rtt_5020,17.0,rema_50100150__rtt_5020,LDO.MI
rsma_50100150__rtt_5020_equity_equal,10415.761400000012,4.1576140000001205,-7.634205144412083,rsma_50100150__rtt_5020,14.0,rsma_50100150__rtt_5020,LDO.MI
rsma_50100150__rbo_50_equity_equal,10382.952300000008,3.829523000000079,-7.6300878059221,rsma_50100150__rbo_50,16.0,rsma_50100150__rbo_50,LDO.MI
rbo_20__rema_50100150_equity_equal,10368.701500000016,3.687015000000149,-7.633576884992473,rbo_20__rema_50100150,13.0,rbo_20__rema_50100150,LDO.MI
rtt_5020__rema_50100150_equity_equal,10365.258700000017,3.652587000000152,-7.633576884992473,rtt_5020__rema_50100150,12.0,rtt_5020__rema_50100150,LDO.MI
rsma_50100150__rema_50100150_equity_equal,10361.000900000014,3.6100090000001472,-7.657305920999545,rsma_50100150__rema_50100150,15.0,rsma_50100150__rema_50100150,LDO.MI
rbo_100__rema_50100150_equity_equal,10354.439000000011,3.5443900000001305,-7.643256791980485,rbo_100__rema_50100150,19.0,rbo_100__rema_50100150,LDO.MI
rbo_50__rbo_100_equity_equal,10353.774399999997,3.537743999999976,-7.773029277488801,rbo_50__rbo_100,28.0,rbo_50__rbo_100,LDO.MI
rsma_50100150__rbo_20_equity_equal,10353.021100000007,3.530211000000083,-4.595952765700429,rsma_50100150__rbo_20,64.0,rsma_50100150__rbo_20,LDO.MI
rbo_20__rtt_5020_equity_equal,10352.595200000014,3.525952000000143,-7.505753298424768,rbo_20__rtt_5020,6.0,rbo_20__rtt_5020,LDO.MI
rsma_50100150__rbo_100_equity_equal,10325.77070000002,3.2577070000001878,-7.464336239448184,rsma_50100150__rbo_100,18.0,rsma_50100150__rbo_100,LDO.MI
rema_50100150__rema_50100150_equity_equal,10324.457800000017,3.2445780000001534,-7.44113115965685,rema_50100150__rema_50100150,4.0,rema_50100150__rema_50100150,LDO.MI
rbo_100__rbo_100_equity_equal,10321.249600000016,3.212496000000153,-7.457863053868265,rbo_100__rbo_100,4.0,rbo_100__rbo_100,LDO.MI
rbo_20__rbo_50_equity_equal,10319.900800000016,3.1990080000001475,-7.519700505394201,rbo_20__rbo_50,12.0,rbo_20__rbo_50,LDO.MI
rtt_5020__rtt_5020_equity_equal,10288.166400000018,2.881664000000184,-7.515694869763069,rtt_5020__rtt_5020,5.0,rtt_5020__rtt_5020,LDO.MI
rtt_5020__rbo_50_equity_equal,10288.166400000018,2.881664000000184,-7.515694869763069,rtt_5020__rbo_50,5.0,rtt_5020__rbo_50,LDO.MI
rbo_50_equity_equal,10265.2004,2.652004000000008,-8.225402988031355,rbo_50,,rbo_50,LDO.MI
rema_50100150__rbo_100_equity_equal,10235.453500000016,2.354535000000157,-7.466148100032941,rema_50100150__rbo_100,41.0,rema_50100150__rbo_100,LDO.MI
rbo_20__rbo_100_equity_equal,10201.913600000018,2.019136000000188,-7.489908840116083,rbo_20__rbo_100,23.0,rbo_20__rbo_100,LDO.MI
rtt_5020__rbo_100_equity_equal,10170.77850000002,1.7077850000001948,-7.485825161384417,rtt_5020__rbo_100,16.0,rtt_5020__rbo_100,LDO.MI
rbo_50__rbo_20_equity_equal,10165.7492,1.6574920000000049,-4.530565317430513,rbo_50__rbo_20,98.0,rbo_50__rbo_20,LDO.MI
rbo_100_equity_equal,10142.255000000014,1.4225500000001334,-7.66052221329624,rbo_100,,rbo_100,LDO.MI
rema_50100150__rbo_20_equity_equal,10132.3343,1.323342999999988,-4.555461402045362,rema_50100150__rbo_20,91.0,rema_50100150__rbo_20,LDO.MI
rbo_20__rbo_20_equity_equal,10128.033999999994,1.2803399999999463,-3.324318972519527,rbo_20__rbo_20,10.0,rbo_20__rbo_20,LDO.MI
rtt_5020__rbo_20_equity_equal,10063.6932,0.6369319999999901,-3.2963819272221304,rtt_5020__rbo_20,9.0,rtt_5020__rbo_20,LDO.MI
rema_50100150_equity_equal,10053.746800000015,0.537468000000163,-7.532575278613915,rema_50100150,,rema_50100150,LDO.MI
rbo_100__rbo_20_equity_equal,9995.035299999998,-0.0496470000000193,-4.594916780011407,rbo_100__rbo_20,91.0,rbo_100__rbo_20,LDO.MI
rtt_5020_equity_equal,9920.320199999993,-0.7967980000000763,-3.6649672228507546,rtt_5020,,rtt_5020,LDO.MI
rbo_20_equity_equal,9620.297400000014,-3.797025999999859,-5.360366488734708,rbo_20,,rbo_20,LDO.MI
rbo_20__rbo_20_equity_convex,9015.8006,-9.84199400000001,-69.22276755282263,rbo_20__rbo_20,10.0,rbo_20__rbo_20,LDO.MI
rtt_5020__rbo_20_equity_constant,9003.502299999993,-9.964977000000076,-29.449048304537968,rtt_5020__rbo_20,9.0,rtt_5020__rbo_20,LDO.MI
rbo_20__rbo_20_equity_constant,8550.021499999983,-14.499785000000175,-29.45619455571774,rbo_20__rbo_20,10.0,rbo_20__rbo_20,LDO.MI
rbo_20__rbo_20_equity_concave,8074.065900000003,-19.259340999999964,-71.02425920679337,rbo_20__rbo_20,10.0,rbo_20__rbo_20,LDO.MI
rtt_5020_equity_constant,7648.011,-23.51989,-34.183877490754924,rtt_5020,,rtt_5020,LDO.MI
rtt_5020__rbo_20_equity_convex,7512.052999999985,-24.879470000000147,-68.42027147383656,rtt_5020__rbo_20,9.0,rtt_5020__rbo_20,LDO.MI
rbo_100__rbo_20_equity_constant,7300.273200000006,-26.99726799999994,-46.74103318070447,rbo_100__rbo_20,91.0,rbo_100__rbo_20,LDO.MI
rbo_50__rbo_20_equity_constant,6802.776700000001,-31.97223299999998,-45.65688147472882,rbo_50__rbo_20,98.0,rbo_50__rbo_20,LDO.MI
rsma_50100150__rbo_20_equity_constant,6725.013000000008,-32.74986999999992,-40.36491296814127,rsma_50100150__rbo_20,64.0,rsma_50100150__rbo_20,LDO.MI
rbo_100__rbo_100_equity_constant,6611.109499999999,-33.888905000000015,-73.7553000094048,rbo_100__rbo_100,4.0,rbo_100__rbo_100,LDO.MI
rtt_5020__rbo_20_equity_concave,6575.68849999999,-34.2431150000001,-70.7965195352046,rtt_5020__rbo_20,9.0,rtt_5020__rbo_20,LDO.MI
rbo_50__rbo_100_equity_constant,6430.058200000004,-35.69941799999996,-73.68799507432158,rbo_50__rbo_100,28.0,rbo_50__rbo_100,LDO.MI
rema_50100150__rbo_20_equity_constant,6311.867200000001,-36.88132799999999,-46.69186930790554,rema_50100150__rbo_20,91.0,rema_50100150__rbo_20,LDO.MI
rtt_5020__rbo_100_equity_constant,5911.177000000002,-40.88822999999998,-75.41452079131516,rtt_5020__rbo_100,16.0,rtt_5020__rbo_100,LDO.MI
rbo_20__rbo_100_equity_constant,5763.135299999996,-42.36864700000004,-75.41155201895889,rbo_20__rbo_100,23.0,rbo_20__rbo_100,LDO.MI
rema_50100150__rbo_100_equity_constant,5720.868000000002,-42.79131999999998,-75.1637047983525,rema_50100150__rbo_100,41.0,rema_50100150__rbo_100,LDO.MI
rbo_100__rbo_50_equity_constant,5560.31429999999,-44.3968570000001,-78.58786174773928,rbo_100__rbo_50,11.0,rbo_100__rbo_50,LDO.MI
