equity_signal,Final Equity,Total Return,Max Drawdown,combination_name,total_trades,Signal,Ticker
rtt_5020__rbo_100_equity_concave,41275.92209999998,312.7592209999998,-86.49748827050318,rtt_5020__rbo_100,12.0,rtt_5020__rbo_100,MSFT
rbo_100__rtt_5020_equity_convex,39913.3342,299.133342,-84.79016626699266,rbo_100__rtt_5020,2.0,rbo_100__rtt_5020,MSFT
rbo_100__rbo_50_equity_convex,39913.3342,299.133342,-84.79016626699266,rbo_100__rbo_50,2.0,rbo_100__rbo_50,MSFT
rbo_50__rbo_100_equity_convex,39445.82810000002,294.4582810000002,-85.84645962047041,rbo_50__rbo_100,12.0,rbo_50__rbo_100,MSFT
rtt_5020__rbo_100_equity_convex,39445.82810000002,294.4582810000002,-85.84645962047041,rtt_5020__rbo_100,12.0,rtt_5020__rbo_100,MSFT
rbo_50__rsma_50100150_equity_convex,37912.67100000011,279.12671000000114,-86.21130535714198,rbo_50__rsma_50100150,129.0,rbo_50__rsma_50100150,MSFT
rsma_50100150__rbo_50_equity_concave,35211.40659999997,252.11406599999967,-75.1471174729408,rsma_50100150__rbo_50,13.0,rsma_50100150__rbo_50,MSFT
rbo_100__rbo_100_equity_concave,34780.929999999986,247.8092999999999,-82.54614057800083,rbo_100__rbo_100,2.0,rbo_100__rbo_100,MSFT
rbo_100__rbo_100_equity_convex,34780.929999999986,247.8092999999999,-82.54614057800083,rbo_100__rbo_100,2.0,rbo_100__rbo_100,MSFT
rbo_20__rbo_100_equity_convex,33813.25660000003,238.1325660000003,-72.63827632379662,rbo_20__rbo_100,25.0,rbo_20__rbo_100,MSFT
rsma_50100150__rbo_50_equity_convex,33151.34309999998,231.51343099999977,-73.91821357206702,rsma_50100150__rbo_50,13.0,rsma_50100150__rbo_50,MSFT
rbo_20__rbo_100_equity_concave,32868.19910000003,228.6819910000003,-71.85211555483575,rbo_20__rbo_100,25.0,rbo_20__rbo_100,MSFT
rbo_50__rema_50100150_equity_convex,31406.55540000007,214.0655540000007,-83.35424015629292,rbo_50__rema_50100150,136.0,rbo_50__rema_50100150,MSFT
rbo_100__rsma_50100150_equity_concave,29847.147200000087,198.4714720000009,-81.21492748417131,rbo_100__rsma_50100150,122.0,rbo_100__rsma_50100150,MSFT
rbo_20__rbo_50_equity_concave,28642.974900000005,186.42974900000007,-78.97404736621723,rbo_20__rbo_50,25.0,rbo_20__rbo_50,MSFT
rsma_50100150__rbo_100_equity_concave,27636.20259999996,176.36202599999962,-76.04530042646138,rsma_50100150__rbo_100,15.0,rsma_50100150__rbo_100,MSFT
rbo_100__rbo_20_equity_concave,26151.76470000004,161.51764700000038,-76.84954934571341,rbo_100__rbo_20,43.0,rbo_100__rbo_20,MSFT
rbo_100__rema_50100150_equity_concave,25730.95620000007,157.30956200000068,-78.20596206164251,rbo_100__rema_50100150,128.0,rbo_100__rema_50100150,MSFT
rbo_20__rbo_50_equity_convex,25409.716200000017,154.0971620000002,-70.46911137834846,rbo_20__rbo_50,25.0,rbo_20__rbo_50,MSFT
rbo_100__rsma_50100150_equity_convex,23639.22230000008,136.3922230000008,-75.95904900752195,rbo_100__rsma_50100150,122.0,rbo_100__rsma_50100150,MSFT
rsma_50100150__rbo_100_equity_convex,23150.409199999973,131.50409199999973,-69.86916279090664,rsma_50100150__rbo_100,15.0,rsma_50100150__rbo_100,MSFT
rtt_5020__rsma_50100150_equity_concave,21929.87110000003,119.2987110000003,-76.4841532293273,rtt_5020__rsma_50100150,103.0,rtt_5020__rsma_50100150,MSFT
rbo_100__rema_50100150_equity_convex,21511.35830000005,115.11358300000056,-73.60496891178926,rbo_100__rema_50100150,128.0,rbo_100__rema_50100150,MSFT
rtt_5020__rsma_50100150_equity_convex,20661.039500000017,106.61039500000018,-74.69786045391571,rtt_5020__rsma_50100150,103.0,rtt_5020__rsma_50100150,MSFT
rbo_20__rsma_50100150_equity_concave,19826.60980000001,98.26609800000006,-65.66136680961033,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,MSFT
rbo_20__rsma_50100150_equity_convex,19803.81290000001,98.03812900000015,-60.21475784915632,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,MSFT
rbo_100__rbo_20_equity_convex,19603.348200000008,96.03348200000008,-69.03406988607527,rbo_100__rbo_20,43.0,rbo_100__rbo_20,MSFT
rbo_20__rtt_5020_equity_concave,19483.134000000024,94.83134000000024,-76.37674696467485,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,MSFT
rtt_5020__rbo_20_equity_concave,18447.8549,84.47854899999999,-70.43876613502245,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,MSFT
rtt_5020__rema_50100150_equity_convex,17741.3562,77.41356199999998,-70.5480834098341,rtt_5020__rema_50100150,110.0,rtt_5020__rema_50100150,MSFT
rtt_5020__rema_50100150_equity_concave,17217.776799999992,72.17776799999993,-70.04291812402221,rtt_5020__rema_50100150,110.0,rtt_5020__rema_50100150,MSFT
rbo_20__rtt_5020_equity_convex,17003.37920000001,70.0337920000001,-60.95272733902557,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,MSFT
rsma_50100150__rbo_20_equity_concave,16862.049899999995,68.62049899999994,-64.98150064504536,rsma_50100150__rbo_20,16.0,rsma_50100150__rbo_20,MSFT
rbo_20__rema_50100150_equity_convex,16664.052599999988,66.64052599999988,-53.84769499494417,rbo_20__rema_50100150,120.0,rbo_20__rema_50100150,MSFT
rema_50100150__rbo_20_equity_concave,16058.45250000001,60.58452500000011,-63.13204644416489,rema_50100150__rbo_20,15.0,rema_50100150__rbo_20,MSFT
rbo_20__rema_50100150_equity_concave,15605.59139999998,56.05591399999981,-57.756234956940574,rbo_20__rema_50100150,120.0,rbo_20__rema_50100150,MSFT
rtt_5020__rbo_20_equity_convex,15280.609200000006,52.80609200000006,-64.03780231141255,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,MSFT
rbo_50__rbo_20_equity_constant,14312.691400000009,43.12691400000006,-33.82425830812858,rbo_50__rbo_20,42.0,rbo_50__rbo_20,MSFT
rtt_5020__rtt_5020_equity_constant,14029.094399999998,40.290943999999975,-32.45746477557014,rtt_5020__rtt_5020,2.0,rtt_5020__rtt_5020,MSFT
rbo_50__rtt_5020_equity_constant,14029.094399999998,40.290943999999975,-32.45746477557014,rbo_50__rtt_5020,2.0,rbo_50__rtt_5020,MSFT
rbo_50__rbo_50_equity_constant,14029.094399999998,40.290943999999975,-32.45746477557014,rbo_50__rbo_50,2.0,rbo_50__rbo_50,MSFT
rtt_5020__rbo_50_equity_constant,14029.094399999998,40.290943999999975,-32.45746477557014,rtt_5020__rbo_50,2.0,rtt_5020__rbo_50,MSFT
rtt_5020__rbo_100_equity_constant,13665.204700000006,36.65204700000007,-30.724191203192916,rtt_5020__rbo_100,12.0,rtt_5020__rbo_100,MSFT
rbo_50__rbo_100_equity_constant,13665.204700000006,36.65204700000007,-30.724191203192916,rbo_50__rbo_100,12.0,rbo_50__rbo_100,MSFT
rbo_100__rbo_50_equity_constant,13540.170700000008,35.40170700000007,-29.702418365679076,rbo_100__rbo_50,2.0,rbo_100__rbo_50,MSFT
rbo_100__rtt_5020_equity_constant,13540.170700000008,35.40170700000007,-29.702418365679076,rbo_100__rtt_5020,2.0,rbo_100__rtt_5020,MSFT
rsma_50100150__rbo_20_equity_convex,13399.633899999995,33.99633899999994,-54.877801051530426,rsma_50100150__rbo_20,16.0,rsma_50100150__rbo_20,MSFT
rbo_100__rbo_20_equity_constant,13362.463699999997,33.62463699999996,-28.72951505874813,rbo_100__rbo_20,43.0,rbo_100__rbo_20,MSFT
rema_50100150__rbo_20_equity_convex,13309.046100000009,33.09046100000008,-54.65445998889631,rema_50100150__rbo_20,15.0,rema_50100150__rbo_20,MSFT
rbo_50__rsma_50100150_equity_constant,13274.416600000026,32.74416600000025,-28.580519301718397,rbo_50__rsma_50100150,129.0,rbo_50__rsma_50100150,MSFT
rbo_100__rbo_100_equity_constant,13202.253299999998,32.022532999999974,-27.89873804974755,rbo_100__rbo_100,2.0,rbo_100__rbo_100,MSFT
rbo_20__rbo_50_equity_constant,13192.362399999987,31.92362399999986,-28.530349963250025,rbo_20__rbo_50,25.0,rbo_20__rbo_50,MSFT
rbo_20__rbo_100_equity_constant,13166.98470000002,31.669847000000217,-25.265885304278555,rbo_20__rbo_100,25.0,rbo_20__rbo_100,MSFT
rsma_50100150__rtt_5020_equity_convex,13136.52449999999,31.36524499999991,-53.96887181235839,rsma_50100150__rtt_5020,11.0,rsma_50100150__rtt_5020,MSFT
rsma_50100150__rtt_5020_equity_concave,12946.446500000002,29.46446500000002,-54.09770789091375,rsma_50100150__rtt_5020,11.0,rsma_50100150__rtt_5020,MSFT
rbo_50__rema_50100150_equity_constant,12891.479200000029,28.91479200000029,-26.45647659896407,rbo_50__rema_50100150,136.0,rbo_50__rema_50100150,MSFT
rema_50100150__rtt_5020_equity_convex,12790.962000000014,27.909620000000142,-52.78924154322284,rema_50100150__rtt_5020,10.0,rema_50100150__rtt_5020,MSFT
rbo_20__rbo_20_equity_convex,12713.125800000002,27.131258000000024,-53.99239934385503,rbo_20__rbo_20,10.0,rbo_20__rbo_20,MSFT
rtt_5020__rbo_20_equity_constant,12648.461999999996,26.48461999999996,-25.40664522993645,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,MSFT
rema_50100150__rtt_5020_equity_concave,12623.018700000002,26.23018700000001,-52.81377162142783,rema_50100150__rtt_5020,10.0,rema_50100150__rtt_5020,MSFT
rsma_50100150__rbo_50_equity_constant,12514.59049999999,25.14590499999989,-21.710041631977507,rsma_50100150__rbo_50,13.0,rsma_50100150__rbo_50,MSFT
rbo_100__rsma_50100150_equity_constant,12364.956200000017,23.649562000000145,-22.90327994850192,rbo_100__rsma_50100150,122.0,rbo_100__rsma_50100150,MSFT
rsma_50100150__rbo_100_equity_constant,12167.253799999991,21.672537999999907,-21.429841269139523,rsma_50100150__rbo_100,15.0,rsma_50100150__rbo_100,MSFT
rbo_100__rema_50100150_equity_constant,12136.436600000008,21.36436600000009,-21.465766500763795,rbo_100__rema_50100150,128.0,rbo_100__rema_50100150,MSFT
rbo_20__rtt_5020_equity_constant,11955.514700000012,19.55514700000012,-21.88213030434104,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,MSFT
rsma_50100150__rtt_5020_equity_constant,11949.06420000001,19.4906420000001,-21.097488442571542,rsma_50100150__rtt_5020,11.0,rsma_50100150__rtt_5020,MSFT
rema_50100150__rbo_20_equity_constant,11925.5248,19.255248,-20.83358096224297,rema_50100150__rbo_20,15.0,rema_50100150__rbo_20,MSFT
rsma_50100150__rbo_20_equity_constant,11916.597899999995,19.165978999999965,-20.854687714954967,rsma_50100150__rbo_20,16.0,rsma_50100150__rbo_20,MSFT
rtt_5020__rsma_50100150_equity_constant,11899.173500000006,18.991735000000062,-20.303918510132384,rtt_5020__rsma_50100150,103.0,rtt_5020__rsma_50100150,MSFT
rema_50100150__rbo_100_equity_constant,11877.356300000009,18.77356300000008,-21.22344689085108,rema_50100150__rbo_100,14.0,rema_50100150__rbo_100,MSFT
rema_50100150__rtt_5020_equity_constant,11875.3739,18.753738999999992,-20.502840482179828,rema_50100150__rtt_5020,10.0,rema_50100150__rtt_5020,MSFT
rema_50100150__rbo_50_equity_constant,11807.605299999996,18.07605299999995,-20.61924474582936,rema_50100150__rbo_50,13.0,rema_50100150__rbo_50,MSFT
rbo_20__rsma_50100150_equity_constant,11758.123200000007,17.581232000000078,-19.777265966236023,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,MSFT
rema_50100150__rbo_100_equity_convex,11610.627200000012,16.10627200000012,-55.14130086293113,rema_50100150__rbo_100,14.0,rema_50100150__rbo_100,MSFT
rtt_5020__rema_50100150_equity_constant,11520.174100000004,15.201741000000046,-17.70798843673329,rtt_5020__rema_50100150,110.0,rtt_5020__rema_50100150,MSFT
rema_50100150__rbo_100_equity_concave,11446.254500000014,14.462545000000128,-55.18604550793126,rema_50100150__rbo_100,14.0,rema_50100150__rbo_100,MSFT
rbo_20__rbo_20_equity_constant,11438.788700000005,14.387887000000044,-20.66664773269657,rbo_20__rbo_20,10.0,rbo_20__rbo_20,MSFT
rbo_20__rema_50100150_equity_constant,11332.181800000006,13.321818000000052,-17.358599897129903,rbo_20__rema_50100150,120.0,rbo_20__rema_50100150,MSFT
rtt_5020_equity_constant,11272.249700000011,12.72249700000012,-21.67343935805775,rtt_5020,,rtt_5020,MSFT
rema_50100150__rbo_50_equity_convex,11169.222500000014,11.692225000000134,-52.8013300402988,rema_50100150__rbo_50,13.0,rema_50100150__rbo_50,MSFT
rema_50100150__rbo_50_equity_concave,11004.618500000017,10.046185000000165,-52.814072472826425,rema_50100150__rbo_50,13.0,rema_50100150__rbo_50,MSFT
rtt_5020_equity_convex,10823.353500000008,8.233535000000058,-54.9936588107483,rtt_5020,,rtt_5020,MSFT
rbo_20__rbo_20_equity_concave,10473.364300000012,4.733643000000121,-61.78015299078535,rbo_20__rbo_20,10.0,rbo_20__rbo_20,MSFT
rema_50100150__rsma_50100150_equity_constant,10297.715500000002,2.97715500000002,-6.537432501412592,rema_50100150__rsma_50100150,3.0,rema_50100150__rsma_50100150,MSFT
rrg_equity_equal,10246.384799999998,2.4638479999999907,-2.554557346070425,rrg,,rrg,MSFT
rsma_50100150__rsma_50100150_equity_constant,10212.001500000002,2.12001500000003,-6.27943993153547,rsma_50100150__rsma_50100150,2.0,rsma_50100150__rsma_50100150,MSFT
rbo_50__rsma_50100150_equity_equal,10173.972699999997,1.7397269999999576,-2.0672724573917534,rbo_50__rsma_50100150,129.0,rbo_50__rsma_50100150,MSFT
rbo_50__rbo_20_equity_equal,10172.282100000002,1.72282100000003,-1.970068986354237,rbo_50__rbo_20,42.0,rbo_50__rbo_20,MSFT
rbo_50__rema_50100150_equity_equal,10163.7453,1.6374529999999776,-1.9688523726898208,rbo_50__rema_50100150,136.0,rbo_50__rema_50100150,MSFT
rtt_5020__rbo_50_equity_equal,10152.689099999998,1.5268909999999858,-1.7809732147825472,rtt_5020__rbo_50,2.0,rtt_5020__rbo_50,MSFT
rtt_5020__rtt_5020_equity_equal,10152.689099999998,1.5268909999999858,-1.7809732147825472,rtt_5020__rtt_5020,2.0,rtt_5020__rtt_5020,MSFT
rbo_50__rbo_50_equity_equal,10152.689099999998,1.5268909999999858,-1.7809732147825472,rbo_50__rbo_50,2.0,rbo_50__rbo_50,MSFT
rbo_50__rtt_5020_equity_equal,10152.689099999998,1.5268909999999858,-1.7809732147825472,rbo_50__rtt_5020,2.0,rbo_50__rtt_5020,MSFT
rbo_50_equity_equal,10150.4713,1.5047129999999909,-2.1087769013618405,rbo_50,,rbo_50,MSFT
rbo_100__rsma_50100150_equity_equal,10143.493499999997,1.4349349999999594,-1.7646199739140431,rbo_100__rsma_50100150,122.0,rbo_100__rsma_50100150,MSFT
rbo_100__rbo_20_equity_equal,10142.0614,1.4206139999999978,-1.6693283795857616,rbo_100__rbo_20,43.0,rbo_100__rbo_20,MSFT
rbo_100__rbo_50_equity_equal,10138.328399999997,1.3832839999999624,-1.6331387922136942,rbo_100__rbo_50,2.0,rbo_100__rbo_50,MSFT
rbo_100__rtt_5020_equity_equal,10138.328399999997,1.3832839999999624,-1.6331387922136942,rbo_100__rtt_5020,2.0,rbo_100__rtt_5020,MSFT
rbo_100__rema_50100150_equity_equal,10137.4328,1.3743279999999911,-1.7059648842532384,rbo_100__rema_50100150,128.0,rbo_100__rema_50100150,MSFT
rbo_50__rbo_100_equity_equal,10128.349599999996,1.283495999999951,-1.5450496117630848,rbo_50__rbo_100,12.0,rbo_50__rbo_100,MSFT
rtt_5020__rbo_100_equity_equal,10128.349599999996,1.283495999999951,-1.5450496117630848,rtt_5020__rbo_100,12.0,rtt_5020__rbo_100,MSFT
rbo_100__rbo_100_equity_equal,10122.468399999996,1.2246839999999537,-1.479086470087548,rbo_100__rbo_100,2.0,rbo_100__rbo_100,MSFT
rbo_100_equity_equal,10109.356599999996,1.093565999999968,-1.4715122715229136,rbo_100,,rbo_100,MSFT
rtt_5020__rsma_50100150_equity_equal,10107.515799999996,1.075157999999976,-1.4241927178807623,rtt_5020__rsma_50100150,103.0,rtt_5020__rsma_50100150,MSFT
rbo_20__rbo_50_equity_equal,10106.044700000004,1.060447000000031,-1.471883647685342,rbo_20__rbo_50,25.0,rbo_20__rbo_50,MSFT
rbo_20__rbo_100_equity_equal,10104.893800000003,1.0489380000000326,-1.4794454547779918,rbo_20__rbo_100,25.0,rbo_20__rbo_100,MSFT
rbo_20__rtt_5020_equity_equal,10103.540099999997,1.0354009999999692,-1.4716399572663057,rbo_20__rtt_5020,5.0,rbo_20__rtt_5020,MSFT
rtt_5020__rema_50100150_equity_equal,10097.288399999994,0.9728839999999296,-1.3244751713079574,rtt_5020__rema_50100150,110.0,rtt_5020__rema_50100150,MSFT
rtt_5020__rbo_20_equity_equal,10092.5933,0.92593299999999,-1.2194121190151994,rtt_5020__rbo_20,7.0,rtt_5020__rbo_20,MSFT
rbo_20__rsma_50100150_equity_equal,10083.602,0.8360199999999818,-1.4227464763776665,rbo_20__rsma_50100150,114.0,rbo_20__rsma_50100150,MSFT
rsma_50100150__rbo_50_equity_equal,10082.907500000005,0.8290750000000235,-0.962235706271027,rsma_50100150__rbo_50,13.0,rsma_50100150__rbo_50,MSFT
rsma_50100150__rbo_100_equity_equal,10074.169500000004,0.7416950000000533,-0.8763728461458821,rsma_50100150__rbo_100,15.0,rsma_50100150__rbo_100,MSFT
rbo_20__rema_50100150_equity_equal,10066.632799999996,0.6663279999999494,-1.301633349449652,rbo_20__rema_50100150,120.0,rbo_20__rema_50100150,MSFT
rtt_5020_equity_equal,10047.5601,0.4756010000000144,-1.1295979942699732,rtt_5020,,rtt_5020,MSFT
rbo_20__rbo_20_equity_equal,10043.444299999996,0.4344429999999732,-0.9487426634949228,rbo_20__rbo_20,10.0,rbo_20__rbo_20,MSFT
rema_50100150__rbo_50_equity_equal,10038.021800000008,0.3802180000000765,-0.8752684396094385,rema_50100150__rbo_50,13.0,rema_50100150__rbo_50,MSFT
rema_50100150__rbo_100_equity_equal,10037.790500000008,0.3779050000000783,-0.8752885991111095,rema_50100150__rbo_100,14.0,rema_50100150__rbo_100,MSFT
rsma_50100150__rbo_20_equity_equal,10034.424700000003,0.3442470000000419,-0.893123603001801,rsma_50100150__rbo_20,16.0,rsma_50100150__rbo_20,MSFT
rema_50100150__rbo_20_equity_equal,10033.170600000003,0.3317060000000316,-0.8932351881678705,rema_50100150__rbo_20,15.0,rema_50100150__rbo_20,MSFT
rsma_50100150__rtt_5020_equity_equal,10032.663700000006,0.3266370000000629,-0.8757356760913839,rsma_50100150__rtt_5020,11.0,rsma_50100150__rtt_5020,MSFT
rema_50100150__rtt_5020_equity_equal,10031.409600000005,0.3140960000000525,-0.875845108041354,rema_50100150__rtt_5020,10.0,rema_50100150__rtt_5020,MSFT
rema_50100150__rsma_50100150_equity_equal,9981.1894,-0.1881060000000101,-0.5773638696668064,rema_50100150__rsma_50100150,3.0,rema_50100150__rsma_50100150,MSFT
rsma_50100150__rsma_50100150_equity_equal,9976.427500000002,-0.2357249999999866,-0.577559678116899,rsma_50100150__rsma_50100150,2.0,rsma_50100150__rsma_50100150,MSFT
rsma_50100150__rema_50100150_equity_equal,9964.7041,-0.3529589999999971,-0.577559678116899,rsma_50100150__rema_50100150,10.0,rsma_50100150__rema_50100150,MSFT
rema_50100150__rema_50100150_equity_equal,9959.8905,-0.4010950000000068,-0.611574013156023,rema_50100150__rema_50100150,2.0,rema_50100150__rema_50100150,MSFT
rsma_50100150__rema_50100150_equity_constant,9906.341,-0.9365900000000148,-5.6699423330138,rsma_50100150__rema_50100150,10.0,rsma_50100150__rema_50100150,MSFT
rbo_20_equity_equal,9884.079700000008,-1.1592029999999198,-1.9702609999999727,rbo_20,,rbo_20,MSFT
rema_50100150__rsma_50100150_equity_concave,9855.108100000009,-1.4489189999999377,-42.07733289120931,rema_50100150__rsma_50100150,3.0,rema_50100150__rsma_50100150,MSFT
rsma_50100150_equity_equal,9832.0783,-1.6792170000000106,-1.8149807083367773,rsma_50100150,,rsma_50100150,MSFT
rema_50100150_equity_equal,9800.3746,-1.9962539999999864,-2.1317281315075483,rema_50100150,,rema_50100150,MSFT
rema_50100150__rema_50100150_equity_constant,9799.561100000004,-2.004388999999973,-4.578438386676734,rema_50100150__rema_50100150,2.0,rema_50100150__rema_50100150,MSFT
rsma_50100150__rsma_50100150_equity_concave,9278.160999999993,-7.218390000000074,-43.4358760463214,rsma_50100150__rsma_50100150,2.0,rsma_50100150__rsma_50100150,MSFT
rtt_5020_equity_concave,9183.180800000006,-8.16819199999994,-62.07033705971308,rtt_5020,,rtt_5020,MSFT
rema_50100150__rsma_50100150_equity_convex,8862.964300000007,-11.370356999999933,-42.07733289120931,rema_50100150__rsma_50100150,3.0,rema_50100150__rsma_50100150,MSFT
rsma_50100150__rsma_50100150_equity_convex,8446.319999999992,-15.536800000000072,-43.4358760463214,rsma_50100150__rsma_50100150,2.0,rsma_50100150__rsma_50100150,MSFT
rsma_50100150__rema_50100150_equity_concave,7612.33469999997,-23.87665300000029,-43.4358760463214,rsma_50100150__rema_50100150,10.0,rsma_50100150__rema_50100150,MSFT
rsma_50100150__rema_50100150_equity_convex,7369.301599999981,-26.306984000000188,-43.4358760463214,rsma_50100150__rema_50100150,10.0,rsma_50100150__rema_50100150,MSFT
rema_50100150__rema_50100150_equity_concave,7003.561300000001,-29.96438699999999,-45.22656754300449,rema_50100150__rema_50100150,2.0,rema_50100150__rema_50100150,MSFT
rema_50100150__rema_50100150_equity_convex,7003.561300000001,-29.96438699999999,-45.22656754300449,rema_50100150__rema_50100150,2.0,rema_50100150__rema_50100150,MSFT
rbo_20_equity_constant,,,0.0,rbo_20,,rbo_20,MSFT
rbo_20_equity_concave,,,0.0,rbo_20,,rbo_20,MSFT
rbo_20_equity_convex,,,0.0,rbo_20,,rbo_20,MSFT
rbo_50_equity_constant,,,0.0,rbo_50,,rbo_50,MSFT
rbo_50_equity_concave,,,0.0,rbo_50,,rbo_50,MSFT
rbo_50_equity_convex,,,0.0,rbo_50,,rbo_50,MSFT
rbo_100_equity_constant,,,0.0,rbo_100,,rbo_100,MSFT
rbo_100_equity_concave,,,0.0,rbo_100,,rbo_100,MSFT
rbo_100_equity_convex,,,0.0,rbo_100,,rbo_100,MSFT
rsma_50100150_equity_constant,,,0.0,rsma_50100150,,rsma_50100150,MSFT
rsma_50100150_equity_concave,,,0.0,rsma_50100150,,rsma_50100150,MSFT
rsma_50100150_equity_convex,,,0.0,rsma_50100150,,rsma_50100150,MSFT
rema_50100150_equity_constant,,,0.0,rema_50100150,,rema_50100150,MSFT
rema_50100150_equity_concave,,,0.0,rema_50100150,,rema_50100150,MSFT
rema_50100150_equity_convex,,,0.0,rema_50100150,,rema_50100150,MSFT
rrg_equity_constant,,,0.0,rrg,,rrg,MSFT
rrg_equity_concave,,,0.0,rrg,,rrg,MSFT
rrg_equity_convex,,,0.0,rrg,,rrg,MSFT
rbo_50__rema_50100150_equity_convex,35112.3775,251.123775,-88.65235826274495,rbo_50__rema_50100150,2.0,rbo_50__rema_50100150,NFLX
rbo_50__rbo_100_equity_convex,35112.3775,251.123775,-88.65235826274495,rbo_50__rbo_100,2.0,rbo_50__rbo_100,NFLX
rbo_100__rbo_100_equity_convex,35112.3775,251.123775,-88.65235826274495,rbo_100__rbo_100,2.0,rbo_100__rbo_100,NFLX
rbo_100__rema_50100150_equity_convex,35112.3775,251.123775,-88.65235826274495,rbo_100__rema_50100150,2.0,rbo_100__rema_50100150,NFLX
rtt_5020__rema_50100150_equity_convex,35112.3775,251.123775,-88.65235826274495,rtt_5020__rema_50100150,2.0,rtt_5020__rema_50100150,NFLX
rtt_5020__rbo_100_equity_convex,35112.3775,251.123775,-88.65235826274495,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,NFLX
rbo_100__rema_50100150_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rbo_100__rema_50100150,2.0,rbo_100__rema_50100150,NFLX
rbo_50__rema_50100150_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rbo_50__rema_50100150,2.0,rbo_50__rema_50100150,NFLX
rtt_5020__rbo_100_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,NFLX
rbo_100__rbo_100_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rbo_100__rbo_100,2.0,rbo_100__rbo_100,NFLX
rbo_50__rbo_100_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rbo_50__rbo_100,2.0,rbo_50__rbo_100,NFLX
rtt_5020__rema_50100150_equity_concave,34685.733100000005,246.85733100000004,-88.65235826274495,rtt_5020__rema_50100150,2.0,rtt_5020__rema_50100150,NFLX
rbo_20__rbo_100_equity_convex,32973.54029999986,229.73540299999863,-95.86203594511454,rbo_20__rbo_100,9.0,rbo_20__rbo_100,NFLX
rbo_20__rbo_100_equity_concave,32749.51519999988,227.4951519999988,-95.86203594511454,rbo_20__rbo_100,9.0,rbo_20__rbo_100,NFLX
rtt_5020__rsma_50100150_equity_concave,30279.414899999985,202.79414899999983,-87.8700488260322,rtt_5020__rsma_50100150,9.0,rtt_5020__rsma_50100150,NFLX
rbo_50__rsma_50100150_equity_concave,30279.414899999985,202.79414899999983,-87.8700488260322,rbo_50__rsma_50100150,9.0,rbo_50__rsma_50100150,NFLX
rema_50100150__rbo_100_equity_convex,27266.89449999996,172.66894499999958,-82.41772122097882,rema_50100150__rbo_100,40.0,rema_50100150__rbo_100,NFLX
rbo_50__rsma_50100150_equity_convex,26366.347000000027,163.66347000000027,-83.53855357991185,rbo_50__rsma_50100150,9.0,rbo_50__rsma_50100150,NFLX
rtt_5020__rsma_50100150_equity_convex,26366.347000000027,163.66347000000027,-83.53855357991185,rtt_5020__rsma_50100150,9.0,rtt_5020__rsma_50100150,NFLX
rema_50100150__rbo_100_equity_concave,25180.961399999946,151.8096139999994,-82.41772122097882,rema_50100150__rbo_100,40.0,rema_50100150__rbo_100,NFLX
rbo_100__rsma_50100150_equity_concave,23871.309999999983,138.71309999999983,-87.8700488260322,rbo_100__rsma_50100150,18.0,rbo_100__rsma_50100150,NFLX
rbo_100__rsma_50100150_equity_convex,21605.159300000018,116.05159300000015,-83.53855357991185,rbo_100__rsma_50100150,18.0,rbo_100__rsma_50100150,NFLX
rsma_50100150__rbo_100_equity_convex,21306.273099999995,113.06273099999996,-92.2528021746102,rsma_50100150__rbo_100,47.0,rsma_50100150__rbo_100,NFLX
rsma_50100150__rbo_100_equity_concave,19817.838799999983,98.17838799999984,-92.2528021746102,rsma_50100150__rbo_100,47.0,rsma_50100150__rbo_100,NFLX
rtt_5020__rbo_20_equity_concave,18540.432199999977,85.40432199999977,-74.1940375874656,rtt_5020__rbo_20,6.0,rtt_5020__rbo_20,NFLX
rbo_50__rbo_50_equity_concave,17949.525599999997,79.49525599999998,-79.40115836510387,rbo_50__rbo_50,3.0,rbo_50__rbo_50,NFLX
rtt_5020__rbo_50_equity_concave,17949.525599999997,79.49525599999998,-79.40115836510387,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,NFLX
rtt_5020__rtt_5020_equity_concave,17949.525599999997,79.49525599999998,-79.40115836510387,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,NFLX
rbo_50__rtt_5020_equity_concave,17949.525599999997,79.49525599999998,-79.40115836510387,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,NFLX
